605184|99490|9491|2|26|38726.74|0.04|0.02|A|F|1992-01-11|1992-03-05|1992-01-30|TAKE BACK RETURN|MAIL| of the furiously final platel,,
634848|64247|4248|3|16|19379.84|0.01|0.07|A|F|1992-01-11|1992-03-24|1992-02-10|COLLECT COD|MAIL|ndencies-- unusual accounts haggle,,
652386|4030|9031|1|43|40163.29|0.08|0.05|A|F|1992-01-11|1992-02-11|1992-01-21|DELIVER IN PERSON|AIR|y against the d,,
682656|70569|570|5|47|72359.32|0.00|0.03|R|F|1992-01-11|1992-03-30|1992-01-14|COLLECT COD|REG AIR|ual accounts,,
689733|43542|6047|4|25|37138.50|0.03|0.03|A|F|1992-01-11|1992-03-21|1992-01-27|DELIVER IN PERSON|RAIL|s cajole. ironic, r,
707330|156730|4276|1|7|12507.11|0.01|0.05|R|F|1992-01-11|1992-02-21|1992-01-25|NONE|TRUCK| integrate blithely brave courts. express,,
723777|45981|990|2|15|28904.70|0.09|0.05|R|F|1992-01-11|1992-02-11|1992-01-17|TAKE BACK RETURN|TRUCK|packages are carefully after the slyly fina,,
728135|71126|8648|6|50|54856.00|0.07|0.06|R|F|1992-01-11|1992-03-04|1992-01-16|DELIVER IN PERSON|SHIP|bout the qu,,
764869|38046|550|2|8|7872.32|0.09|0.02|R|F|1992-01-11|1992-03-05|1992-01-23|TAKE BACK RETURN|TRUCK|he carefully ,,
766435|146069|1098|1|2|2230.12|0.08|0.04|A|F|1992-01-11|1992-02-18|1992-01-15|NONE|RAIL|sly regular theodolites print fluffi,,
776710|53989|9000|5|22|42745.56|0.10|0.07|R|F|1992-01-11|1992-03-28|1992-01-22|TAKE BACK RETURN|TRUCK|riously dogged packages. fluffi,,
815681|32141|2142|3|10|10731.40|0.05|0.07|A|F|1992-01-11|1992-02-21|1992-01-18|TAKE BACK RETURN|TRUCK|. packages nag flu,,
830432|83363|3364|4|6|8078.16|0.03|0.08|R|F|1992-01-11|1992-03-26|1992-01-29|NONE|SHIP|gly carefully pending requests. furiou,,
840099|140032|5061|4|37|39665.11|0.01|0.06|R|F|1992-01-11|1992-02-12|1992-01-24|TAKE BACK RETURN|SHIP|riously silent theodolites are stealt,,
929862|114093|6605|2|40|44283.60|0.10|0.07|A|F|1992-01-11|1992-02-19|1992-02-05|NONE|TRUCK|n platelets. fu,,
937382|86238|8747|5|12|14690.76|0.09|0.03|A|F|1992-01-11|1992-03-21|1992-01-26|TAKE BACK RETURN|SHIP|ously final ,,
970560|133143|3144|3|7|8232.98|0.05|0.01|A|F|1992-01-11|1992-02-21|1992-01-12|DELIVER IN PERSON|MAIL|al warhorses sleep q,,
981223|65650|663|1|34|54932.10|0.01|0.05|R|F|1992-01-11|1992-04-06|1992-01-25|DELIVER IN PERSON|MAIL|inal somas affix quickly,,
1006693|55198|7704|4|33|38055.27|0.10|0.00|A|F|1992-01-11|1992-03-17|1992-01-22|COLLECT COD|SHIP|c, silent foxes. ironic, even theod
1031425|150867|3383|3|38|72878.68|0.05|0.04|A|F|1992-01-11|1992-02-08|1992-01-23|COLLECT COD|MAIL|gainst the brave foxes haggle fin,,
1081861|43884|1397|2|30|54836.40|0.02|0.08|R|F|1992-01-11|1992-02-19|1992-02-08|TAKE BACK RETURN|MAIL|yly regular requests b,,
1099335|151453|1454|3|36|54160.20|0.07|0.05|R|F|1992-01-11|1992-03-11|1992-01-16|COLLECT COD|MAIL|ring the boldly ironic p,,
1141894|171256|6291|2|36|47781.00|0.00|0.06|R|F|1992-01-11|1992-04-02|1992-01-19|TAKE BACK RETURN|AIR|e quickly ironic instruct,,
1144160|82311|4820|4|34|43972.54|0.06|0.04|R|F|1992-01-11|1992-02-03|1992-01-13|TAKE BACK RETURN|TRUCK|old theodolites. special pin,,
1152422|45575|8080|4|21|31931.97|0.02|0.01|R|F|1992-01-11|1992-02-13|1992-02-10|DELIVER IN PERSON|REG AIR|tructions haggle carefully iron,,
1155456|94826|4827|1|43|78295.26|0.03|0.07|R|F|1992-01-11|1992-02-24|1992-01-18|DELIVER IN PERSON|MAIL|y furiously furious attainments,,
1180516|98836|8837|1|43|78897.69|0.04|0.05|A|F|1992-01-11|1992-03-06|1992-01-20|NONE|TRUCK|ithely ironic deposits integra,,
1215648|133628|3629|4|12|19939.44|0.04|0.05|R|F|1992-01-11|1992-03-24|1992-01-19|NONE|SHIP|leep carefully about the carefully bold ac,,
1240229|44828|4829|3|44|78004.08|0.00|0.08|R|F|1992-01-11|1992-03-19|1992-01-25|TAKE BACK RETURN|MAIL|egular requests. care,,
1243424|198851|3890|2|14|27297.90|0.03|0.08|A|F|1992-01-11|1992-02-22|1992-01-29|DELIVER IN PERSON|AIR|final accounts. deposits cajole,,
1244323|49079|6592|2|12|12336.84|0.01|0.08|R|F|1992-01-11|1992-02-15|1992-01-18|COLLECT COD|RAIL|dle quickly. bold pinto beans,,
1306948|160302|303|4|3|4086.90|0.03|0.07|R|F|1992-01-11|1992-02-04|1992-01-25|DELIVER IN PERSON|SHIP|odolites. furiously even accounts nag slyl,,
1317123|196679|4237|6|6|10654.02|0.01|0.07|R|F|1992-01-11|1992-04-04|1992-01-23|TAKE BACK RETURN|AIR| about the,,
1370661|150349|350|1|7|9795.38|0.08|0.00|R|F|1992-01-11|1992-03-04|1992-01-19|TAKE BACK RETURN|MAIL|s packages sleep. ,,
1433765|111698|4210|3|35|59839.15|0.10|0.04|R|F|1992-01-11|1992-03-21|1992-02-02|NONE|REG AIR|e furiously. pending, ironic ins,
1468354|13521|8524|2|49|70291.48|0.02|0.04|A|F|1992-01-11|1992-03-16|1992-02-02|COLLECT COD|AIR|ly hockey players. s,,
1468354|102712|5223|4|41|70303.11|0.09|0.05|A|F|1992-01-11|1992-03-17|1992-01-17|NONE|RAIL|lyly even foxes are deposits. final, thin,
1517600|40001|2506|3|50|47050.00|0.02|0.04|A|F|1992-01-11|1992-02-16|1992-01-18|COLLECT COD|TRUCK|ular theodolites da,,
1540289|21747|4250|2|8|13349.92|0.10|0.05|A|F|1992-01-11|1992-02-20|1992-02-08|DELIVER IN PERSON|MAIL| final requests are furiously. slyly i,,
1567110|26675|6676|1|3|4805.01|0.08|0.04|R|F|1992-01-11|1992-04-02|1992-01-20|COLLECT COD|SHIP| the quickly busy instru,,
1568582|84363|4364|7|39|52547.04|0.02|0.01|A|F|1992-01-11|1992-03-26|1992-02-10|DELIVER IN PERSON|RAIL|posits. quiet excuses haggle care,,
1656551|184978|15|6|13|26818.61|0.01|0.03|A|F|1992-01-11|1992-04-02|1992-02-09|NONE|TRUCK|t to are furiously about ,,
1668832|94211|6721|4|1|1205.21|0.04|0.03|R|F|1992-01-11|1992-03-27|1992-01-22|COLLECT COD|REG AIR|ly silent requests above the stealth,,
1668871|75856|871|1|31|56787.35|0.06|0.06|R|F|1992-01-11|1992-03-16|1992-02-03|TAKE BACK RETURN|SHIP|ve foxes. carefully even i,,
1703751|188430|949|2|5|7592.15|0.04|0.07|R|F|1992-01-11|1992-03-24|1992-01-21|COLLECT COD|SHIP| wake? blithely bold ideas are. q,,
1785699|148245|3274|1|7|9052.68|0.07|0.07|R|F|1992-01-11|1992-04-06|1992-01-30|COLLECT COD|REG AIR|press theodolites. ,,
1791777|29528|7035|1|38|55385.76|0.02|0.08|A|F|1992-01-11|1992-03-31|1992-02-07|DELIVER IN PERSON|TRUCK|unusual accounts a,,
1804454|43501|6006|5|27|39001.50|0.07|0.01|A|F|1992-01-11|1992-03-20|1992-02-08|COLLECT COD|TRUCK|ven tithes,,
1814309|74400|4401|1|27|37108.80|0.05|0.08|R|F|1992-01-11|1992-03-24|1992-02-03|NONE|TRUCK|fluffily unusual packages a,,
1821763|53135|3136|6|39|42437.07|0.04|0.05|R|F|1992-01-11|1992-02-10|1992-01-16|COLLECT COD|REG AIR|as. regular notornis are flu,,
1839364|72623|5131|2|27|43081.74|0.03|0.00|A|F|1992-01-11|1992-02-12|1992-02-05|NONE|AIR|es. ironic ide,,
1874566|169560|2077|3|17|27702.52|0.07|0.04|A|F|1992-01-11|1992-02-09|1992-01-13|NONE|FOB|packages are ca,,
1875747|56613|4129|3|27|42379.47|0.05|0.02|A|F|1992-01-11|1992-02-10|1992-02-04|DELIVER IN PERSON|TRUCK|egular packages. careful,,
1877892|147413|4956|5|14|20445.74|0.10|0.08|A|F|1992-01-11|1992-02-08|1992-01-16|NONE|FOB|ions sleep bl,,
1887301|34751|4752|1|38|64058.50|0.04|0.05|R|F|1992-01-11|1992-03-19|1992-01-19|DELIVER IN PERSON|MAIL|e the even, bold de,
1896064|153095|8126|7|27|30998.43|0.07|0.02|R|F|1992-01-11|1992-03-20|1992-01-17|NONE|RAIL|packages. busily ironi,,
1988769|174949|7467|3|3|6071.82|0.10|0.06|A|F|1992-01-11|1992-03-19|1992-02-09|TAKE BACK RETURN|RAIL|onic theodol,,
2002435|192128|7167|2|19|23182.28|0.10|0.03|A|F|1992-01-11|1992-02-27|1992-01-14|COLLECT COD|MAIL|es haggle fluffily furiously final packages,,
2003108|137122|7123|2|36|41728.32|0.03|0.03|A|F|1992-01-11|1992-03-24|1992-01-28|NONE|MAIL|dolphins sleep alongside of the quickly,,
2039648|136605|4145|4|13|21340.80|0.00|0.05|R|F|1992-01-11|1992-03-19|1992-01-18|TAKE BACK RETURN|TRUCK|. fluffily bold foxes haggle against,,
2072805|51945|1946|7|1|1896.94|0.08|0.03|R|F|1992-01-11|1992-03-05|1992-02-10|DELIVER IN PERSON|RAIL|iously final packages. foxes are blithely. ,,
2079137|55526|5527|1|10|14815.20|0.01|0.06|R|F|1992-01-11|1992-03-30|1992-01-24|NONE|FOB|old asymptotes above the furiously unusual,,
2090562|109441|9442|1|8|11603.52|0.05|0.03|R|F|1992-01-11|1992-03-17|1992-02-08|NONE|REG AIR|old accounts. furiously ironic accounts thr,,
2097956|25410|7913|6|13|17360.33|0.04|0.07|R|F|1992-01-11|1992-03-28|1992-02-05|COLLECT COD|MAIL|t the fluffily ironic ,,
2108099|127534|7535|3|19|29669.07|0.08|0.08|R|F|1992-01-11|1992-02-08|1992-01-28|TAKE BACK RETURN|MAIL|ic packages detec,,
2129766|179997|9998|3|35|72694.65|0.09|0.02|A|F|1992-01-11|1992-03-03|1992-02-04|COLLECT COD|MAIL|ong the spec,,
2156225|127847|5384|3|35|65619.40|0.08|0.06|R|F|1992-01-11|1992-03-14|1992-02-08|DELIVER IN PERSON|SHIP|oxes cajole fl,,
2171109|45552|5553|2|20|29951.00|0.05|0.07|R|F|1992-01-11|1992-02-19|1992-01-14|TAKE BACK RETURN|FOB| blithe packages wa,,
2229318|29098|9099|3|49|50327.41|0.07|0.06|A|F|1992-01-11|1992-03-27|1992-01-28|TAKE BACK RETURN|AIR| unusual foxes sublate carefully about the ,,
2252871|167521|38|3|32|50832.64|0.08|0.08|A|F|1992-01-11|1992-03-29|1992-01-29|TAKE BACK RETURN|RAIL| fluffily even packages use among ,,
2269184|65670|3189|1|32|52341.44|0.01|0.04|R|F|1992-01-11|1992-02-23|1992-02-05|DELIVER IN PERSON|MAIL|y final ideas. blithely ironic plat,,
2289057|139987|2501|2|41|83106.18|0.01|0.06|R|F|1992-01-11|1992-02-05|1992-02-10|TAKE BACK RETURN|SHIP|furiously unusual pinto,,
2371815|186042|3597|4|4|4512.16|0.02|0.05|R|F|1992-01-11|1992-02-11|1992-01-24|NONE|REG AIR|, ironic requests a,
2411171|79830|4845|5|15|27147.45|0.00|0.02|A|F|1992-01-11|1992-03-24|1992-01-18|COLLECT COD|RAIL|he quickly regular n,,
2413221|104629|2160|3|9|14702.58|0.06|0.04|R|F|1992-01-11|1992-02-20|1992-01-27|NONE|SHIP|le blithely above the furiously even dep,,
2423238|10882|5885|5|41|73508.08|0.01|0.05|A|F|1992-01-11|1992-03-13|1992-02-06|COLLECT COD|TRUCK|leep fluffily. blithely sly de,,
2557697|65067|80|6|10|10320.60|0.09|0.00|R|F|1992-01-11|1992-03-12|1992-02-02|COLLECT COD|MAIL|old requests nod fluffily furiously ironic,,
2628706|191783|4303|1|28|52493.84|0.05|0.00|A|F|1992-01-11|1992-03-07|1992-02-07|NONE|MAIL|ackages are. caref,,
2658884|292|5293|5|29|34576.41|0.06|0.04|R|F|1992-01-11|1992-02-10|1992-01-17|NONE|MAIL|e slyly. instructions sleep ir,,
2670406|80674|8199|2|14|23165.38|0.05|0.02|A|F|1992-01-11|1992-02-18|1992-01-25|COLLECT COD|REG AIR|ully. slyly regular ideas s,,
2693542|180315|316|1|39|54417.09|0.03|0.00|R|F|1992-01-11|1992-02-14|1992-01-26|NONE|SHIP|al accounts are fluffily about t,,
2700996|128427|940|1|31|45118.02|0.02|0.04|R|F|1992-01-11|1992-03-15|1992-02-10|TAKE BACK RETURN|TRUCK| requests. slyly unusu,,
2764578|92104|2105|5|22|24114.20|0.09|0.00|R|F|1992-01-11|1992-04-02|1992-02-08|COLLECT COD|AIR|et gifts cajole packag,,
2843298|32672|182|2|6|9628.02|0.04|0.05|R|F|1992-01-11|1992-03-15|1992-01-30|TAKE BACK RETURN|AIR|ly above the even pi,,
2947460|112795|2796|3|12|21693.48|0.04|0.00|A|F|1992-01-11|1992-02-23|1992-01-26|COLLECT COD|MAIL|olites are: slyly even requests int,,
2981223|110341|7875|3|6|8108.04|0.06|0.05|R|F|1992-01-11|1992-03-11|1992-01-20|NONE|TRUCK|unts affix ,,
3005379|77598|2613|5|16|25209.44|0.05|0.05|A|F|1992-01-11|1992-02-18|1992-01-18|COLLECT COD|RAIL|aggle. slyly regular accounts about,,
3011557|198678|3717|2|10|17766.70|0.01|0.01|R|F|1992-01-11|1992-03-13|1992-01-24|DELIVER IN PERSON|TRUCK|quickly regular requests can na,,
3100800|30692|8202|1|8|12981.52|0.09|0.00|R|F|1992-01-11|1992-04-05|1992-01-23|TAKE BACK RETURN|REG AIR|ithely. instructions wake. final d,,
3124417|100622|8153|5|1|1622.62|0.04|0.00|A|F|1992-01-11|1992-02-20|1992-01-20|DELIVER IN PERSON|FOB|excuses boost. quickly express co,,
3187846|31732|6739|3|50|83186.50|0.07|0.07|R|F|1992-01-11|1992-03-24|1992-02-10|COLLECT COD|TRUCK|jole blithely blithely silent acc,,
3196548|60734|5747|5|25|42368.25|0.06|0.01|A|F|1992-01-11|1992-03-13|1992-02-01|NONE|RAIL|e quickly bold, even pinto beans. depo,
3243943|115835|8347|1|23|42569.09|0.03|0.07|A|F|1992-01-11|1992-04-09|1992-01-26|DELIVER IN PERSON|MAIL| bold packag,,
3265410|174609|9644|3|1|1683.60|0.07|0.03|A|F|1992-01-11|1992-02-02|1992-01-28|COLLECT COD|MAIL|riously expr,,
3290628|117867|2890|1|40|75394.40|0.03|0.05|A|F|1992-01-11|1992-02-08|1992-02-06|COLLECT COD|TRUCK|ously expre,,
3308002|57613|119|3|41|64395.01|0.01|0.03|A|F|1992-01-11|1992-02-24|1992-01-15|DELIVER IN PERSON|RAIL| according ,,
3359527|83627|1152|2|28|45097.36|0.03|0.01|A|F|1992-01-11|1992-03-21|1992-01-17|TAKE BACK RETURN|MAIL|into beans wake pending theodolit,,
3381319|130613|3127|3|42|69031.62|0.09|0.05|R|F|1992-01-11|1992-02-20|1992-01-13|NONE|TRUCK|ully express foxes. instructions hag,,
3437476|170971|3489|2|5|10209.85|0.03|0.05|A|F|1992-01-11|1992-03-23|1992-01-17|TAKE BACK RETURN|RAIL|ts about the ironic deposits are bold id,,
3463591|117985|7986|6|43|86128.14|0.00|0.07|A|F|1992-01-11|1992-02-09|1992-02-03|TAKE BACK RETURN|AIR|c excuses cajole evenly. slyly,,
3485445|176849|9367|3|40|77033.60|0.07|0.01|A|F|1992-01-11|1992-03-05|1992-01-26|DELIVER IN PERSON|FOB|y final packages poach carefully ag,,
3502432|87574|83|4|39|60901.23|0.02|0.00|R|F|1992-01-11|1992-03-24|1992-01-15|COLLECT COD|REG AIR|cording to the,,
3512160|16771|4275|1|5|8438.85|0.08|0.04|R|F|1992-01-11|1992-03-13|1992-02-08|DELIVER IN PERSON|FOB|ironic packages are c,,
3519457|146493|4036|1|27|41566.23|0.07|0.03|A|F|1992-01-11|1992-03-04|1992-01-29|NONE|REG AIR|le. furiously final pint,,
3556231|189178|9179|3|6|7603.02|0.07|0.00|A|F|1992-01-11|1992-02-25|1992-01-13|DELIVER IN PERSON|REG AIR|side of the even, ir,
3566848|161365|8914|1|30|42790.80|0.08|0.01|A|F|1992-01-11|1992-02-19|1992-01-13|COLLECT COD|SHIP|al accounts are blithely,,
3663527|103787|1318|3|18|32234.04|0.08|0.00|A|F|1992-01-11|1992-03-20|1992-01-22|DELIVER IN PERSON|SHIP|ions. quickly unusual packages cajole bo,,
3772710|146905|4448|1|21|40989.90|0.07|0.04|A|F|1992-01-11|1992-02-25|1992-01-12|TAKE BACK RETURN|RAIL|etimes special ,,
3857191|199810|2330|1|30|57294.30|0.10|0.03|R|F|1992-01-11|1992-02-11|1992-02-06|COLLECT COD|REG AIR|ing ideas wake whi,,
3987522|59406|9407|1|43|58712.20|0.07|0.08|A|F|1992-01-11|1992-03-23|1992-01-30|TAKE BACK RETURN|SHIP|y unusual theodolites cajole slyly speci,,
4116706|120615|616|1|20|32712.20|0.07|0.04|R|F|1992-01-11|1992-03-25|1992-01-30|COLLECT COD|REG AIR|pinto beans around the,,
4117123|174815|9850|3|43|81261.83|0.00|0.03|R|F|1992-01-11|1992-03-11|1992-01-21|TAKE BACK RETURN|RAIL|symptotes.,,
4190563|98680|6208|1|14|23501.52|0.03|0.07|A|F|1992-01-11|1992-02-16|1992-02-03|DELIVER IN PERSON|MAIL|the silent packages ,,
4222085|191039|6078|2|11|12430.33|0.01|0.06|R|F|1992-01-11|1992-02-01|1992-01-12|NONE|TRUCK|h the final, ironic sentiments? slyly ironi,
4247367|43254|767|1|11|13169.75|0.09|0.06|R|F|1992-01-11|1992-03-16|1992-02-04|NONE|FOB|r the requests.,,
4259456|96473|4001|6|48|70534.56|0.05|0.08|R|F|1992-01-11|1992-03-13|1992-01-20|NONE|MAIL|egular foxes sleep silently furiously ,,
4273798|85990|3515|5|34|67183.66|0.10|0.00|R|F|1992-01-11|1992-04-03|1992-01-13|NONE|FOB|fily unusual ex,,
4273856|159607|7153|5|46|76663.60|0.04|0.08|R|F|1992-01-11|1992-03-16|1992-01-24|TAKE BACK RETURN|RAIL|y regular foxes. slyly special packages h,,
4333060|72692|214|5|50|83234.50|0.01|0.05|R|F|1992-01-11|1992-03-05|1992-01-22|TAKE BACK RETURN|FOB|eans. even,,
4340615|8008|8009|2|10|9160.00|0.07|0.07|R|F|1992-01-11|1992-02-25|1992-01-29|COLLECT COD|FOB|sits engag,,
4342626|11925|9429|4|46|84498.32|0.10|0.01|A|F|1992-01-11|1992-03-23|1992-01-29|NONE|TRUCK|c accounts are. blithely r,,
4370659|197821|2860|4|12|23025.84|0.01|0.01|A|F|1992-01-11|1992-03-20|1992-01-18|DELIVER IN PERSON|TRUCK|onic escapades. final accounts kindle accou,,
4489345|149693|9694|1|32|55766.08|0.05|0.05|R|F|1992-01-11|1992-03-27|1992-02-04|DELIVER IN PERSON|TRUCK| slyly silently final pin,,
4527910|105295|2826|4|48|62413.92|0.01|0.00|R|F|1992-01-11|1992-03-06|1992-02-09|DELIVER IN PERSON|RAIL|he careful,,
4542083|9298|1799|1|44|53120.76|0.07|0.07|R|F|1992-01-11|1992-04-04|1992-01-17|TAKE BACK RETURN|AIR|l accounts. depths serve. even, ,
4562690|64348|1867|2|35|45931.90|0.09|0.08|R|F|1992-01-11|1992-02-13|1992-02-05|COLLECT COD|FOB|hely unusual ins,,
4571520|47119|9624|3|49|52239.39|0.07|0.02|A|F|1992-01-11|1992-03-24|1992-01-20|COLLECT COD|RAIL|y regular de,,
4571520|103896|3897|5|34|64596.26|0.06|0.06|A|F|1992-01-11|1992-03-26|1992-01-27|TAKE BACK RETURN|AIR|the final, r,
4592389|23625|6128|6|30|46458.60|0.02|0.00|A|F|1992-01-11|1992-02-14|1992-02-06|TAKE BACK RETURN|RAIL|thely ironic foxes along the slyly f,,
4611655|40113|7626|1|41|43177.51|0.00|0.05|R|F|1992-01-11|1992-03-24|1992-01-28|COLLECT COD|AIR| packages. carefully bold dep,,
4656805|153839|8870|1|8|15142.64|0.07|0.02|R|F|1992-01-11|1992-03-30|1992-01-30|COLLECT COD|REG AIR|e slyly carefully pending deposits. ,,
4657636|113113|5625|3|50|56305.50|0.09|0.08|A|F|1992-01-11|1992-02-21|1992-01-28|COLLECT COD|TRUCK|al, ironic asym,
4657792|141105|3620|6|6|6876.60|0.04|0.07|A|F|1992-01-11|1992-02-06|1992-01-13|TAKE BACK RETURN|REG AIR|luffily final pinto be,,
4685574|49774|2279|6|26|44818.02|0.08|0.04|R|F|1992-01-11|1992-03-21|1992-01-24|TAKE BACK RETURN|TRUCK| ironic pinto beans sleep furiousl,,
4689063|37786|5296|5|22|37923.16|0.06|0.03|A|F|1992-01-11|1992-02-28|1992-01-28|NONE|MAIL| packages. evenly unus,,
4776516|53871|1387|2|32|58395.84|0.09|0.03|A|F|1992-01-11|1992-03-21|1992-01-20|COLLECT COD|AIR|iously even pinto bea,,
4821986|81205|8730|4|6|7117.20|0.08|0.08|R|F|1992-01-11|1992-03-04|1992-01-23|NONE|RAIL|l foxes detect furious,,
4827911|122235|2236|1|46|57832.58|0.03|0.02|R|F|1992-01-11|1992-03-28|1992-02-08|TAKE BACK RETURN|REG AIR|foxes wake furiously pending re,,
4848003|162981|5498|2|8|16351.84|0.05|0.08|A|F|1992-01-11|1992-02-09|1992-02-09|DELIVER IN PERSON|TRUCK| platelets. slyly even requests ,,
4861346|46247|1256|2|44|52502.56|0.10|0.07|R|F|1992-01-11|1992-03-20|1992-01-29|DELIVER IN PERSON|FOB|xcuses might boost slyly bold reque,,
4879521|60917|8436|6|28|52581.48|0.04|0.04|R|F|1992-01-11|1992-02-06|1992-01-16|DELIVER IN PERSON|RAIL|about the express deposits. slyly,,
4928102|68212|719|5|6|7081.26|0.04|0.02|A|F|1992-01-11|1992-03-18|1992-01-25|NONE|AIR|ests. fluf,,
4934598|171599|1600|5|28|46776.52|0.09|0.05|R|F|1992-01-11|1992-02-17|1992-02-04|NONE|REG AIR|ackages use al,,
5010052|130336|2850|2|20|27326.60|0.04|0.01|A|F|1992-01-11|1992-03-03|1992-01-14|NONE|SHIP|r the pend,,
5016257|11371|1372|2|31|39753.47|0.10|0.07|R|F|1992-01-11|1992-02-29|1992-02-07|DELIVER IN PERSON|REG AIR| asymptotes solve f,,
5021190|198605|1125|3|33|56218.80|0.08|0.06|A|F|1992-01-11|1992-03-27|1992-01-15|DELIVER IN PERSON|RAIL|ess requests boost slyly ,,
5037152|30599|3103|3|44|67301.96|0.06|0.03|R|F|1992-01-11|1992-02-03|1992-01-15|DELIVER IN PERSON|MAIL|ges are fluffily: furiously even depende,,
5078948|193051|3052|3|13|14872.65|0.05|0.06|R|F|1992-01-11|1992-03-24|1992-01-20|TAKE BACK RETURN|AIR|mpress furiously slyly un,,
5113444|21599|4102|3|45|68426.55|0.01|0.03|A|F|1992-01-11|1992-02-19|1992-01-15|TAKE BACK RETURN|REG AIR| cajole blithely regular packages. even re,,
5149249|181721|6758|1|30|54081.60|0.01|0.02|A|F|1992-01-11|1992-02-16|1992-02-07|NONE|REG AIR|fully carefully regular packages. ,,
5154438|199613|7171|5|6|10275.66|0.07|0.01|R|F|1992-01-11|1992-02-24|1992-02-03|NONE|TRUCK|y after the ,,
5172611|54223|9234|4|21|24721.62|0.03|0.03|A|F|1992-01-11|1992-03-25|1992-02-07|NONE|SHIP|ffily express somas sleep carefully car,,
5202918|51693|6704|2|29|47696.01|0.05|0.01|R|F|1992-01-11|1992-03-24|1992-01-15|NONE|SHIP|yly idle accounts haggle af,,
5210080|56803|1814|3|48|84470.40|0.10|0.04|R|F|1992-01-11|1992-02-11|1992-02-01|TAKE BACK RETURN|REG AIR|r the quick deposits. ,,
5246597|32900|5404|3|5|9164.50|0.06|0.08|A|F|1992-01-11|1992-03-12|1992-01-31|TAKE BACK RETURN|REG AIR|riously even accounts. ca,,
5278535|189890|2409|3|22|43557.58|0.04|0.02|A|F|1992-01-11|1992-03-31|1992-01-24|NONE|TRUCK|t the blithely ironic theodolites,,
5303110|114733|2267|1|18|31459.14|0.00|0.02|R|F|1992-01-11|1992-02-11|1992-02-05|DELIVER IN PERSON|TRUCK|lly carefully final e,,
5303968|98700|8701|2|22|37371.40|0.02|0.01|A|F|1992-01-11|1992-03-31|1992-01-16|NONE|RAIL|ironic theodolites across ,,
5323649|90293|5312|3|44|56464.76|0.01|0.07|R|F|1992-01-11|1992-02-16|1992-01-23|TAKE BACK RETURN|REG AIR| regular reques,,
5364224|82501|7518|4|10|14835.00|0.06|0.07|A|F|1992-01-11|1992-03-16|1992-02-01|DELIVER IN PERSON|FOB|regular requests. final, silent fox,
5394149|37098|9602|2|16|16561.44|0.09|0.00|A|F|1992-01-11|1992-03-02|1992-02-05|COLLECT COD|AIR|yly unusual ,,
5398915|18720|1222|4|8|13109.76|0.00|0.07|A|F|1992-01-11|1992-03-12|1992-01-19|TAKE BACK RETURN|AIR|oost slyly regular platelets,,
5424647|25063|5064|2|26|25689.56|0.06|0.03|R|F|1992-01-11|1992-04-05|1992-02-05|COLLECT COD|MAIL|quests sleep,,
5424866|196262|3820|1|10|13582.60|0.02|0.00|R|F|1992-01-11|1992-02-12|1992-02-09|TAKE BACK RETURN|AIR|against the,,
5486663|30408|2912|6|39|52197.60|0.09|0.07|R|F|1992-01-11|1992-02-28|1992-01-28|TAKE BACK RETURN|MAIL|olites. slyly even packages boost ,,
5511494|73608|3609|6|18|28468.80|0.07|0.02|A|F|1992-01-11|1992-02-18|1992-01-15|DELIVER IN PERSON|REG AIR|out the carefully final i,,
5573797|156235|6236|7|23|29698.29|0.08|0.05|R|F|1992-01-11|1992-03-05|1992-02-08|NONE|TRUCK|ajole furiously ironi,,
5615107|51478|8994|1|36|51460.92|0.03|0.08|R|F|1992-01-11|1992-02-06|1992-01-19|TAKE BACK RETURN|SHIP|y final packages according to the b,,
5616162|36605|4115|1|40|61664.00|0.07|0.01|A|F|1992-01-11|1992-03-13|1992-01-14|TAKE BACK RETURN|TRUCK|fully across the fluffi,,
5617955|146791|1820|5|44|80862.76|0.01|0.00|A|F|1992-01-11|1992-03-07|1992-01-18|TAKE BACK RETURN|AIR| carefully even,,
5618726|52708|7719|1|21|34874.70|0.07|0.06|A|F|1992-01-11|1992-04-02|1992-01-20|DELIVER IN PERSON|MAIL|fluffily regular acc,,
5639360|158929|8930|2|8|15903.36|0.03|0.03|R|F|1992-01-11|1992-03-29|1992-01-28|NONE|RAIL|der blithely according to ,,
5648804|198638|1158|4|21|36469.23|0.06|0.03|A|F|1992-01-11|1992-03-24|1992-02-04|DELIVER IN PERSON|MAIL|t deposits among th,,
5651044|165591|8108|3|2|3313.18|0.04|0.07|R|F|1992-01-11|1992-03-26|1992-01-13|TAKE BACK RETURN|MAIL|onic requests maint,,
5651073|199921|9922|6|3|6062.76|0.09|0.03|R|F|1992-01-11|1992-02-01|1992-01-21|NONE|SHIP|into beans sle,,
5743040|21211|3714|1|24|27173.04|0.06|0.07|R|F|1992-01-11|1992-03-06|1992-01-13|NONE|SHIP|. unusual, regular accounts w,
5823140|83341|5850|4|17|22513.78|0.04|0.08|A|F|1992-01-11|1992-03-19|1992-01-18|TAKE BACK RETURN|SHIP|olites nod furiously. eve,,
5848483|113695|6207|6|46|78599.74|0.03|0.05|R|F|1992-01-11|1992-04-01|1992-01-26|DELIVER IN PERSON|REG AIR|phs use blithely along the sl,,
5892643|86699|1716|3|2|3371.38|0.00|0.03|A|F|1992-01-11|1992-03-11|1992-02-06|COLLECT COD|FOB|refully regula,,
