2139525|127793|F|167722.17|1992-01-05|5-LOW|Clerk#000000417|0|s. ironic requests around the quickly pending ideas are quickly alo,,,
2149798|49681|F|152429.62|1992-01-05|3-MEDIUM|Clerk#000000752|0|thely regular excuses along the ,,,
2171687|87746|F|149501.75|1992-01-05|5-LOW|Clerk#000000934|0|ar Tiresias. pending theodolites around the blithe requests,,,
2172320|61366|F|101244.50|1992-01-05|3-MEDIUM|Clerk#000000790|0|ly even accounts nag. slyly f,,,
2184035|98144|F|147854.86|1992-01-05|2-HIGH|Clerk#000000377|0| foxes sleep carefully against the ,,,
2212192|116240|F|171552.14|1992-01-05|2-HIGH|Clerk#000000532|0|ccounts. carefully regular foxes are blithely,,,
2221921|1783|F|231587.23|1992-01-05|5-LOW|Clerk#000000914|0|refully along the accounts. carefully iron,,,
2237669|74108|F|82273.10|1992-01-05|5-LOW|Clerk#000000158|0|busily regular ideas haggle carefully above the i,,,
2247139|97490|F|240091.10|1992-01-05|1-URGENT|Clerk#000000770|0|egular, unusual accounts boost slyly above the ,,
2247619|115102|F|64819.31|1992-01-05|5-LOW|Clerk#000000615|0|kly enticing packages. quickly bold ,,,
2281159|61208|F|210846.79|1992-01-05|4-NOT SPECIFIED|Clerk#000000835|0|ndencies. slyly regular frays maintain; regular instructions wake special,,,
2281543|13762|F|149628.01|1992-01-05|1-URGENT|Clerk#000000276|0|ly bold deposits. furiously even ideas,,,
2293699|46013|F|225572.33|1992-01-05|2-HIGH|Clerk#000000575|0|old deposits integrate. furiously final deposits might wake quickly final plat,,,
2301927|122923|F|163636.51|1992-01-05|4-NOT SPECIFIED|Clerk#000000545|0| bold accounts sleep. furiously final instructions above the carefully iron,,,
2313796|96433|F|174442.33|1992-01-05|3-MEDIUM|Clerk#000000736|0| the carefully regular packages. slyly thin foxes alongside of the idle packa,,,
2314432|132661|F|278940.78|1992-01-05|5-LOW|Clerk#000000325|0|uickly express accounts. blithely ironic accounts integrate alongside of the ,,,
2316356|71683|F|52608.15|1992-01-05|3-MEDIUM|Clerk#000000077|0|ecial excuses wake carefully across the slyly regular deposits! permanent,,,
2319558|56164|F|261620.51|1992-01-05|3-MEDIUM|Clerk#000000363|0|ecoys wake fluffily even, reg,,
2347143|39292|F|77951.56|1992-01-05|4-NOT SPECIFIED|Clerk#000000741|0|express deposits sleep. final, en,,
2353251|33248|F|118930.61|1992-01-05|5-LOW|Clerk#000000902|0|ss the final foxes. asymptotes wake packages. carefu,,,
2358787|145562|F|105888.14|1992-01-05|2-HIGH|Clerk#000000777|0|usly slow attainments sleep furiously unusual sentiments. even, e,,
2364677|5506|F|259000.70|1992-01-05|3-MEDIUM|Clerk#000000832|0|s wake slyly sometimes even requests. carefully ironic pinto b,,,
2366850|148207|F|256210.29|1992-01-05|1-URGENT|Clerk#000000703|0|final foxes poach carefull,,,
2370918|98947|F|154945.81|1992-01-05|1-URGENT|Clerk#000000040|0|he unusual, bold instructions. blithely ironic packages thr,,
2371206|66239|F|164081.88|1992-01-05|2-HIGH|Clerk#000000186|0|r accounts. deposits haggle carefully-- quickly,,,
2387426|115070|F|197829.49|1992-01-05|1-URGENT|Clerk#000000575|0|old excuses wake along the even decoys. slyly silent excuses are. quickly ev,,,
2387718|76427|F|96376.15|1992-01-05|3-MEDIUM|Clerk#000000418|0|nic accounts along the ironic, express req,,
2397634|104639|F|3090.19|1992-01-05|4-NOT SPECIFIED|Clerk#000000366|0|al, regular foxes affix carefully among the ruthlessly final acco,,
2417575|65632|F|18970.29|1992-01-05|4-NOT SPECIFIED|Clerk#000000218|0| nag after the bold, express requests. quickly pending packages h,,
2420545|117260|F|209601.03|1992-01-05|5-LOW|Clerk#000000993|0|te the furiously final dinos. finally pending ideas are carefully about the bl,,,
2421283|52513|F|96186.31|1992-01-05|1-URGENT|Clerk#000000536|0|ronic requests. slyly regular foxes boost quickly speci,,,
2427425|53053|F|149832.45|1992-01-05|5-LOW|Clerk#000000120|0|t the packages. furiously ironic deposits cajole carefully. speci,,,
2432323|30131|F|67895.42|1992-01-05|3-MEDIUM|Clerk#000000906|0|ously regular asymptotes hinder slyly: instructions detect. pending excuses,,,
2438694|112405|F|304703.57|1992-01-05|4-NOT SPECIFIED|Clerk#000000508|0|le final pinto beans. slyly final cou,,,
2439495|126017|F|144079.46|1992-01-05|2-HIGH|Clerk#000000620|0| fluffily unusual ideas.,,,
2439589|133519|F|73413.86|1992-01-05|5-LOW|Clerk#000000077|0|accounts wake about the car,,,
2460706|27736|F|155366.69|1992-01-05|2-HIGH|Clerk#000000929|0|ently furiously special pinto beans. slyly re,,,
2470950|139867|F|131859.22|1992-01-05|2-HIGH|Clerk#000000707|0|le above the furiously un,,,
2473093|46405|F|264191.87|1992-01-05|2-HIGH|Clerk#000000625|0|pecial, special accou,,
2482247|116789|F|204203.04|1992-01-05|2-HIGH|Clerk#000000401|0|across the ironic asymptotes. regular, express gifts after the furiously ,,
2484678|18857|F|107258.71|1992-01-05|5-LOW|Clerk#000000965|0|e quickly pending accounts? deposits cajole fluffily ab,,,
2500387|85474|F|171139.37|1992-01-05|4-NOT SPECIFIED|Clerk#000000799|0|ests haggle. carefully special,,,
2500514|136969|F|81328.07|1992-01-05|3-MEDIUM|Clerk#000000859|0|ithely about the furiously silent foxes. regular ac,,,
2508737|96466|F|177519.21|1992-01-05|1-URGENT|Clerk#000000088|0|uests! fluffily ironic asymptotes sleep alongside of t,,,
2511009|24619|F|71828.21|1992-01-05|4-NOT SPECIFIED|Clerk#000000319|0|he slyly special packages. regular packages over the blithely re,,,
2517122|139547|F|131513.44|1992-01-05|1-URGENT|Clerk#000000446|0|egular requests. ruthlessly pending asymptotes must ,,,
2527457|64451|F|178438.16|1992-01-05|5-LOW|Clerk#000000581|0|aggle quickly above the regular, regular instructions! quickly,,
2539943|115909|F|228420.11|1992-01-05|1-URGENT|Clerk#000000599|0|y final requests. regular, regular courts doubt quickly. furiously silent,,
2544068|146984|F|231492.44|1992-01-05|4-NOT SPECIFIED|Clerk#000000482|0|ove the furiously express ,,,
2544998|67840|F|67582.81|1992-01-05|1-URGENT|Clerk#000000548|0|xcuses affix quickly unusual ideas. quickly quick pinto beans will have to so,,,
2552033|93508|F|95737.38|1992-01-05|5-LOW|Clerk#000000554|0|ly ironic theodolites int,,,
2553126|17957|F|206698.18|1992-01-05|1-URGENT|Clerk#000000098|0|ependencies cajole carefully afte,,,
2559044|88954|F|240657.83|1992-01-05|1-URGENT|Clerk#000000254|0|d packages was. slyly regular pinto beans are flu,,,
2559425|5732|F|148133.22|1992-01-05|5-LOW|Clerk#000000961|0|posits wake blithely since the carefully ex,,,
2561159|141301|F|79995.90|1992-01-05|1-URGENT|Clerk#000000754|0|ages. quickly ironic foxes wake furiously carefully,,,
2571169|99583|F|132802.94|1992-01-05|3-MEDIUM|Clerk#000000433|0|oss the fluffily spe,,,
2587111|114632|F|35006.44|1992-01-05|2-HIGH|Clerk#000000986|0|c accounts. final pa,,,
2592130|83066|F|27441.40|1992-01-05|5-LOW|Clerk#000000665|0| express packages believe slyly always ironic excuses. fu,,,
2594279|52175|F|57229.48|1992-01-05|1-URGENT|Clerk#000000713|0|ctions. unusual, ironic courts wake slyly furiou,,
2615361|58225|F|101105.11|1992-01-05|3-MEDIUM|Clerk#000000554|0|lets haggle furiously according to the pend,,,
2617732|109240|F|123189.88|1992-01-05|5-LOW|Clerk#000000442|0|nstructions. slyly final accounts against the bold,,,
2631682|136610|F|173945.79|1992-01-05|3-MEDIUM|Clerk#000000189|0|ithely final packages. carefully even packages nag blithel,,,
2632805|38036|F|136313.13|1992-01-05|5-LOW|Clerk#000000470|0|tions are furiously across the sauter,,,
2634212|25238|F|290781.57|1992-01-05|3-MEDIUM|Clerk#000000361|0|arefully across the carefully express packages. iron,,,
2644451|59155|F|74032.18|1992-01-05|2-HIGH|Clerk#000000846|0|e the sheaves nag according to the furiously even foxes. sly,,,
2653925|86506|F|258409.40|1992-01-05|3-MEDIUM|Clerk#000000234|0|nding deposits cajole acr,,,
2658884|65764|F|236592.64|1992-01-05|2-HIGH|Clerk#000000621|0|kly final accounts cajole quickly close excuses. boldly flu,,,
2668994|74621|F|230918.39|1992-01-05|5-LOW|Clerk#000000682|0|instructions haggle carefully: furiously furious excuses haggle,,,
2713031|26003|F|199536.43|1992-01-05|5-LOW|Clerk#000000899|0|slyly special instructions. silent, even ,,
2715140|18538|F|341116.06|1992-01-05|5-LOW|Clerk#000000006|0| final dependencies. asymptot,,,
2727042|49192|F|37151.21|1992-01-05|5-LOW|Clerk#000000432|0|uickly above the packages. blithely even theodolites sleep furiously blithe re,,,
2731969|89173|F|119080.03|1992-01-05|4-NOT SPECIFIED|Clerk#000000612|0|sly beyond the carefully silent ideas. bold, unusual theodolites within ,,
2739235|81437|F|152907.89|1992-01-05|5-LOW|Clerk#000000675|0|he quickly bold theodolites. ironic h,,,
2745669|132322|F|124136.86|1992-01-05|1-URGENT|Clerk#000000190|0|after the slyly ironic id,,,
2755200|7156|F|37189.02|1992-01-05|1-URGENT|Clerk#000000328|0|tes! ironic notornis cajole slyly after the blithely regular,,,
2759396|47263|F|161491.92|1992-01-05|4-NOT SPECIFIED|Clerk#000000909|0|y ironic, slow instruct,,
2761889|43292|F|50376.93|1992-01-05|2-HIGH|Clerk#000000253|0|es nag blithely against the slyly pending escapades. requests cajole regu,,,
2764641|44620|F|249932.16|1992-01-05|1-URGENT|Clerk#000000249|0|olites are carefully pending dolphins. furiously bold packages,,,
2779141|114817|F|152632.17|1992-01-05|2-HIGH|Clerk#000000781|0|ts according to the ironic, bold courts haggle against the ,,
2780643|52576|F|161442.62|1992-01-05|4-NOT SPECIFIED|Clerk#000000077|0|y regular excuses above the furiously pending excuses are slyly pint,,,
2786209|99737|F|112109.69|1992-01-05|5-LOW|Clerk#000000856|0|fter the thin deposits. slyly regular excuses sleep above ,,,
2786212|123118|F|42541.00|1992-01-05|5-LOW|Clerk#000000991|0|the packages was quickly across the multiplie,,,
2798725|48404|F|51756.57|1992-01-05|1-URGENT|Clerk#000000056|0|ts sleep quickly. always ironic ideas across the furiously ironic theodoli,,,
2804451|64793|F|283239.78|1992-01-05|2-HIGH|Clerk#000000514|0|en deposits into the blithe,,,
2822498|58297|F|107105.39|1992-01-05|1-URGENT|Clerk#000000077|0|s about the quickly regular packages engage ca,,,
2828037|135631|F|132215.45|1992-01-05|2-HIGH|Clerk#000000834|0|l foxes. carefully express deposits ,,,
2830279|40603|F|268463.42|1992-01-05|2-HIGH|Clerk#000000469|0|sleep furiously. regularly e,,,
2830695|36658|F|184877.94|1992-01-05|4-NOT SPECIFIED|Clerk#000000394|0|atelets. blithely regular instructions wake carefully un,,,
2837860|148954|F|96799.32|1992-01-05|1-URGENT|Clerk#000000193|0| furiously fluffily regular accou,,,
2859170|29945|F|126689.08|1992-01-05|1-URGENT|Clerk#000000827|0|y ironic pinto beans wake alongside of the regular requests! fluffil,,,
2865473|45280|F|218549.80|1992-01-05|3-MEDIUM|Clerk#000000041|0|press excuses. slyly fi,,,
2872868|61424|F|119537.64|1992-01-05|2-HIGH|Clerk#000000753|0|es cajole carefully at the carefully regular ideas! ironic, fi,,
2895904|21202|F|221458.68|1992-01-05|3-MEDIUM|Clerk#000000624|0|nal instructions! silent ideas are ca,,,
2912262|77515|F|71651.40|1992-01-05|4-NOT SPECIFIED|Clerk#000000090|0|integrate carefully ironic depths. slyly pending requ,,,
2951520|52540|F|224793.08|1992-01-05|2-HIGH|Clerk#000000549|0|ests boost furiously bold escapades. braids boost against th,,,
2952357|98419|F|103773.92|1992-01-05|1-URGENT|Clerk#000000229|0|odolites play stealthily against th,,,
2954179|95900|F|165008.59|1992-01-05|5-LOW|Clerk#000000301|0|ake along the regular foxes. carefully fina,,,
2955045|121429|F|81220.29|1992-01-05|3-MEDIUM|Clerk#000000802|0|e fluffily express dependencies. slyly final deposits nag furiou,,,
2981223|100775|F|55769.96|1992-01-05|4-NOT SPECIFIED|Clerk#000000448|0|ch carefully slyly unusual deposits! fluffily r,,,
2993313|107131|F|12890.99|1992-01-05|4-NOT SPECIFIED|Clerk#000000529|0|spite the even pinto beans. blithely unusual packages cajole about th,,,
2995104|71257|F|204573.78|1992-01-05|3-MEDIUM|Clerk#000000545|0|wake slyly about the even r,,,
3005155|30517|F|262491.84|1992-01-05|1-URGENT|Clerk#000000983|0|excuses. furiously regular deposi,,,
3014915|37186|F|10692.45|1992-01-05|1-URGENT|Clerk#000000737|0|ily regular accounts boost slyly about the carefully iron,,,
3020867|121172|F|154826.37|1992-01-05|1-URGENT|Clerk#000000733|0|ole furiously. slyly silent requests haggle daringly express t,,,
3031591|104059|F|88207.00|1992-01-05|5-LOW|Clerk#000000108|0|carefully: regular accounts are quickly fluffily regular patterns. bold foxes ,,,
3039558|94948|F|240803.64|1992-01-05|1-URGENT|Clerk#000000224|0|gainst the quickly unusual hockey players. carefully,,,
3056960|2500|F|86708.31|1992-01-05|2-HIGH|Clerk#000000630|0|requests sleep blithely. slyly unusual accounts affix after the ,,,
3057953|88315|F|165207.45|1992-01-05|4-NOT SPECIFIED|Clerk#000000246|0| blithely after the carefully bold pinto beans. regular ideas boost fu,,,
3058243|59893|F|282178.27|1992-01-05|3-MEDIUM|Clerk#000000253|0| the packages? slyly unusual id,,,
3060545|5957|F|71442.15|1992-01-05|4-NOT SPECIFIED|Clerk#000000779|0| enticing courts are. express accounts sleep slyly at the bl,,,
3061189|44360|F|202865.06|1992-01-05|5-LOW|Clerk#000000133|0|te the final, final foxes. furiously bold depe,,
3120294|114268|F|75104.87|1992-01-05|4-NOT SPECIFIED|Clerk#000000481|0|oost slyly. accounts among the ironic, pending requests,,
3121895|25214|F|201221.72|1992-01-05|2-HIGH|Clerk#000000826|0|leep furiously: blithely pending packages integrate carefully slyly,,,
3152352|117797|F|56762.87|1992-01-05|1-URGENT|Clerk#000000319|0|lithely after the special deposits. idly sly foxes aga,,,
3160135|63124|F|42043.57|1992-01-05|2-HIGH|Clerk#000000585|0|s cajole slyly furiousl,,,
3162021|102943|F|206888.77|1992-01-05|4-NOT SPECIFIED|Clerk#000000726|0|cies haggle. requests nag furiously among the blithely bo,,,
3194214|17785|F|36799.54|1992-01-05|5-LOW|Clerk#000000112|0|ithely unusual requests are above the packages,,,
3196548|102119|F|375310.95|1992-01-05|3-MEDIUM|Clerk#000000823|0| furiously ironic theodolit,,,
3199205|39298|F|133660.94|1992-01-05|5-LOW|Clerk#000000696|0|ages affix furiously along the instructions. blithely unusual sent,,,
3201731|830|F|304837.26|1992-01-05|5-LOW|Clerk#000000535|0|riously pending requests haggle fluffily carefull,,,
3203397|57887|F|176820.86|1992-01-05|4-NOT SPECIFIED|Clerk#000000381|0|packages along the accounts cajole fluffily across,,,
3213252|85894|F|13829.04|1992-01-05|2-HIGH|Clerk#000000742|0|tes. carefully ironic instructions cajole slyly carefully regular ,,,
3235201|59170|F|218560.09|1992-01-05|5-LOW|Clerk#000000831|0| against the blithely regular accounts. gifts sleep about the,,,
3288099|111928|F|198057.81|1992-01-05|3-MEDIUM|Clerk#000000429|0|und the quickly express somas. carefully ironic ideas wake along,,,
3316385|54502|F|225566.24|1992-01-05|1-URGENT|Clerk#000000672|0|osits against the slyly regular deposits br,,,
3323747|38701|F|122086.24|1992-01-05|4-NOT SPECIFIED|Clerk#000000106|0|nal deposits. quickly special instructions sleep blithely after t,,,
3325857|51601|F|211169.34|1992-01-05|5-LOW|Clerk#000000292|0|y along the stealthily ironic deposits. slyly ironic accounts ,,,
3336999|19538|F|213793.15|1992-01-05|5-LOW|Clerk#000000768|0| special requests. ,,,
3355395|148096|F|170112.89|1992-01-05|5-LOW|Clerk#000000175|0|ckages haggle furiously furious,,,
3362624|79528|F|170844.56|1992-01-05|2-HIGH|Clerk#000000679|0| ironic, ironic instructions. care,,
3363266|116563|F|86986.28|1992-01-05|2-HIGH|Clerk#000000105|0|ages solve carefully to the special in,,,
3384292|1159|F|182327.86|1992-01-05|5-LOW|Clerk#000000513|0| the carefully regular requests cajole ,,,
3384870|145181|F|238941.83|1992-01-05|1-URGENT|Clerk#000000324|0|hely carefully ironic requests. blithely express plate,,,
3391749|84466|F|29161.03|1992-01-05|2-HIGH|Clerk#000000064|0|ckly final requests. carefully close platelets ,,,
3394022|137770|F|123872.69|1992-01-05|4-NOT SPECIFIED|Clerk#000000687|0|ronic packages breach caref,,,
3400706|115069|F|313502.96|1992-01-05|3-MEDIUM|Clerk#000000143|0|nstructions along the unusual, ironic de,,
3407717|122722|F|172617.32|1992-01-05|2-HIGH|Clerk#000000317|0|horses wake slyly among the blithely ironic asymptotes. slyly bold deposits ,,,
3416199|89062|F|172085.63|1992-01-05|1-URGENT|Clerk#000000901|0|ajole! slyly bold epitaphs along th,,,
3417639|42934|F|201661.14|1992-01-05|2-HIGH|Clerk#000000721|0|even requests may h,,,
3443750|69857|F|137073.38|1992-01-05|3-MEDIUM|Clerk#000000329|0|e carefully. special, express packages are fluffily. fur,,
3456581|149473|F|176320.64|1992-01-05|5-LOW|Clerk#000000719|0| the slyly even platelets. theodoli,,,
3456641|48494|F|81653.96|1992-01-05|3-MEDIUM|Clerk#000000195|0|ully slyly bold ideas. fluffily special accounts along the un,,,
3457478|130358|F|112266.94|1992-01-05|3-MEDIUM|Clerk#000000232|0| deposits sleep slyly pending packages. final pack,,,
3465280|117269|F|59865.42|1992-01-05|4-NOT SPECIFIED|Clerk#000000324|0|s! regular, bold requests against the,,
3474663|128842|F|125418.07|1992-01-05|2-HIGH|Clerk#000000166|0|ic excuses sleep fluffily,,,
3490372|121775|F|152486.26|1992-01-05|1-URGENT|Clerk#000000691|0|e according to the blithely iro,,,
3499203|90253|F|140416.63|1992-01-05|1-URGENT|Clerk#000000402|0|ages haggle frets? blith,,,
3526688|113228|F|52364.45|1992-01-05|1-URGENT|Clerk#000000311|0|y across the regular dependencies. carefully regular foxes ca,,,
3547427|66800|F|276167.16|1992-01-05|2-HIGH|Clerk#000000130|0|ests cajole quickly among the regular instructions. carefully bold asy,,,
3565378|65029|F|31254.20|1992-01-05|1-URGENT|Clerk#000000692|0| bold instructions around the,,,
3571265|28279|F|265973.83|1992-01-05|1-URGENT|Clerk#000000127|0|yly sly foxes are furiously after the slyly unusual ideas. blit,,,
3573605|6268|F|199018.87|1992-01-05|4-NOT SPECIFIED|Clerk#000000140|0|nal ideas integrate ideas. carefully,,,
3576358|97028|F|233385.02|1992-01-05|4-NOT SPECIFIED|Clerk#000000326|0|ickly. silently final instructions against the f,,,
3586917|62045|F|128178.64|1992-01-05|4-NOT SPECIFIED|Clerk#000000896|0| special instructions sleep fluffily across the carefully fin,,,
3596929|73745|F|202186.25|1992-01-05|4-NOT SPECIFIED|Clerk#000000433|0|osits. special, silent courts dete,,
3601282|141875|F|78187.45|1992-01-05|3-MEDIUM|Clerk#000000689|0|ding packages-- permanently regular excuses sleep. slyly ironi,,,
3606630|23876|F|51934.16|1992-01-05|1-URGENT|Clerk#000000939|0|old instructions. excuses are quickly. always final ideas cajole accor,,,
3607040|38203|F|40055.75|1992-01-05|1-URGENT|Clerk#000000188|0|quickly regular deposits. carefully ironic dolp,,,
3607650|71362|F|259373.96|1992-01-05|3-MEDIUM|Clerk#000000769|0|xpress accounts wake ironic, bold patte,,
3608487|114016|F|165363.40|1992-01-05|2-HIGH|Clerk#000000467|0|iously even deposits wake blithely. evenly even deposit,,,
3615907|78841|F|227814.02|1992-01-05|3-MEDIUM|Clerk#000000471|0|after the blithely final theodolites. blithely final instructions sleep car,,,
3622055|22825|F|59277.60|1992-01-05|1-URGENT|Clerk#000000391|0|; regular deposits against the ironic requests sleep carefully at the busily ,,,
3622375|7325|F|212891.55|1992-01-05|1-URGENT|Clerk#000000872|0|ainst the slyly regular packages? blithely final asymptotes use alongsi,,,
3625156|47318|F|10828.33|1992-01-05|1-URGENT|Clerk#000000531|0| final dependencies about the blithely final deposits sleep slyly slyly,,,
3633827|137878|F|150441.39|1992-01-05|3-MEDIUM|Clerk#000000086|0|e fluffily regular instructions wake fu,,,
3643680|123635|F|139924.22|1992-01-05|2-HIGH|Clerk#000000471|0| to affix blithely after the slyly ironic,,,
3648039|47050|F|18041.24|1992-01-05|5-LOW|Clerk#000000167|0|ts nag carefully; regular, special theodo,,
3662084|66320|F|45250.76|1992-01-05|4-NOT SPECIFIED|Clerk#000000692|0|pecial requests. furiously ironic ideas sleep. ,,,
3665792|3281|F|284946.41|1992-01-05|4-NOT SPECIFIED|Clerk#000000032|0|olites integrate carefully furiously final accounts; ironic,,,
3667907|119611|F|159665.65|1992-01-05|1-URGENT|Clerk#000000891|0|carefully regular escapades.,,,
3671556|97735|F|239744.63|1992-01-05|2-HIGH|Clerk#000000499|0|e fluffily against the furiously regular accounts. carefully expres,,,
3728038|104326|F|218198.29|1992-01-05|5-LOW|Clerk#000000592|0|ng excuses sleep furiously furiou,,,
3728294|28873|F|36149.55|1992-01-05|1-URGENT|Clerk#000000589|0|odolites against the asymptotes cajole even,,,
3729089|126760|F|265640.95|1992-01-05|4-NOT SPECIFIED|Clerk#000000486|0|blithely. silent, special theodolites,,
3730662|90469|F|261148.86|1992-01-05|2-HIGH|Clerk#000000668|0|yly. slyly even deposits should have to cajole blithely final platelets.,,,
3740353|87502|F|37988.04|1992-01-05|1-URGENT|Clerk#000000389|0| regular packages. ,,,
3756192|113317|F|195410.56|1992-01-05|3-MEDIUM|Clerk#000000799|0| careful platelets sleep fluf,,,
3761314|44369|F|35798.51|1992-01-05|5-LOW|Clerk#000000364|0| accounts boost even packages. ironic, ironic d,,
3763584|102566|F|19208.31|1992-01-05|3-MEDIUM|Clerk#000000063|0|ress theodolites lose furiously. specia,,,
3772869|21073|F|48739.92|1992-01-05|1-URGENT|Clerk#000000699|0|nal theodolites haggle. furiously bold pinto beans sleep a,,,
3780900|9382|F|25455.18|1992-01-05|3-MEDIUM|Clerk#000000925|0|n Tiresias. carefully special instructions sleep furi,,,
3797633|100633|F|98957.19|1992-01-05|2-HIGH|Clerk#000000751|0|e final, final dinos. regular ideas affix? blithely final de,,
3805698|122671|F|119164.06|1992-01-05|3-MEDIUM|Clerk#000000934|0|special requests. quickly f,,,
3805763|56486|F|37929.22|1992-01-05|1-URGENT|Clerk#000000119|0|s. furiously bold patterns sleep regularly across,,,
3806082|50824|F|165598.21|1992-01-05|3-MEDIUM|Clerk#000000219|0|de of the slyly silent foxes. closely express accounts alongside of the ,,,
3811074|115108|F|107818.72|1992-01-05|4-NOT SPECIFIED|Clerk#000000368|0|slow instructions alongside of the final deposits sleep blithely a,,,
3821830|95308|F|249784.10|1992-01-05|3-MEDIUM|Clerk#000000637|0|. final deposits sleep blithely-- foxes maintain furious,,,
3827075|137482|F|282747.64|1992-01-05|3-MEDIUM|Clerk#000000595|0|lites! even realms above the furiously special orbits are slyly final idea,,,
3827684|124940|F|285792.86|1992-01-05|4-NOT SPECIFIED|Clerk#000000243|0|ges. ironic, final requests,,
3830720|61390|F|10840.92|1992-01-05|2-HIGH|Clerk#000000023|0|quests haggle after the final packages. carefully f,,,
3839365|91510|F|216507.22|1992-01-05|2-HIGH|Clerk#000000004|0| final deposits integrate requests! careful,,,
3845122|88216|F|18771.26|1992-01-05|1-URGENT|Clerk#000000361|0|the slyly dogged packages. furiously even foxes ,,,
3845440|76303|F|54349.65|1992-01-05|5-LOW|Clerk#000000283|0| asymptotes. regula,,,
3846400|21292|F|191669.14|1992-01-05|5-LOW|Clerk#000000324|0| to the slow, unusual accounts. sentiments nag s,,
3848102|284|F|64133.82|1992-01-05|4-NOT SPECIFIED|Clerk#000000979|0|uriously silent requests a,,,
3857637|114562|F|64697.64|1992-01-05|1-URGENT|Clerk#000000243|0|lyly final ideas about the reg,,,
3863621|136709|F|72764.06|1992-01-05|4-NOT SPECIFIED|Clerk#000000908|0|etect. even, pending excuses into the even, unusual d,
3866496|39068|F|353646.06|1992-01-05|5-LOW|Clerk#000000923|0|e carefully final packages. blith,,,
3872262|63035|F|343882.40|1992-01-05|3-MEDIUM|Clerk#000000280|0|he express asymptot,,,
3873573|146420|F|150968.91|1992-01-05|5-LOW|Clerk#000000227|0|al requests. fluffily pending dolphins cajole care,,,
3885153|95596|F|359022.21|1992-01-05|1-URGENT|Clerk#000000646|0|es. slow, bold pinto beans cajole furiously. e,,
3888742|98893|F|98852.15|1992-01-05|3-MEDIUM|Clerk#000000996|0|nal requests nag slyly slyly unusual requests. unusua,,,
3901703|15094|F|102626.89|1992-01-05|3-MEDIUM|Clerk#000000547|0|usly regular requests after the slowly special deposits,,,
3905891|128248|F|304511.01|1992-01-05|3-MEDIUM|Clerk#000000622|0|ross the quickly fluffy platelets. final deposits nag fluffily care,,,
3923268|102542|F|315042.05|1992-01-05|3-MEDIUM|Clerk#000000528|0|furiously slyly final pinto beans. regular packages boost. fluffily furi,,,
3924740|26887|F|109900.28|1992-01-05|2-HIGH|Clerk#000000196|0|sits wake alongside of the blithely special packages. silent, ,,
3925698|11575|F|208821.71|1992-01-05|4-NOT SPECIFIED|Clerk#000000601|0| silent foxes. blithely final requests use sometimes a,,,
3928259|10895|F|127891.27|1992-01-05|4-NOT SPECIFIED|Clerk#000000761|0| alongside of the carefully silent packages. qu,,,
3991296|102437|F|115758.79|1992-01-05|1-URGENT|Clerk#000000138|0|pains cajole carefully alongside of the quickly,,,
3993831|16801|F|218234.91|1992-01-05|3-MEDIUM|Clerk#000000647|0|the pinto beans. final accounts haggle ,,,
4003360|126362|F|237073.16|1992-01-05|5-LOW|Clerk#000000297|0|uriously. furiously regu,,,
4006625|19657|F|237415.66|1992-01-05|3-MEDIUM|Clerk#000000747|0|tealthy ideas. furiously silent excuses doze. fluffily ironic dolphins serve ,,,
4009060|148787|F|186563.95|1992-01-05|3-MEDIUM|Clerk#000000906|0|en dolphins. slyly even epitaphs wake carefully expr,,,
4023264|83423|F|72752.96|1992-01-05|4-NOT SPECIFIED|Clerk#000000068|0|ally regular dolphins sleep blithely. bold foxes wake fluffily against the ,,,
4053059|989|F|187331.73|1992-01-05|4-NOT SPECIFIED|Clerk#000000317|0|ag carefully regular dugouts. quickly ironic requests will have to in,,,
4067910|8386|F|155404.45|1992-01-05|2-HIGH|Clerk#000000568|0|foxes. platelets boost quickly express theodolites. regula,,,
4072292|20947|F|67730.95|1992-01-05|4-NOT SPECIFIED|Clerk#000000215|0|en packages. carefully final excuses nag closely fina,,,
4072389|91645|F|203687.79|1992-01-05|2-HIGH|Clerk#000000516|0|bout the bold, bold instructions. evenly silent req,,
4085088|6043|F|65697.74|1992-01-05|1-URGENT|Clerk#000000726|0|ly unusual excuses nag slyly across the f,,,
4087936|35749|F|39174.69|1992-01-05|4-NOT SPECIFIED|Clerk#000000167|0|of the busily bold accounts sleep pending tithes. ent,,,
4101159|51562|F|72383.62|1992-01-05|1-URGENT|Clerk#000000772|0|ously from the carefully express i,,,
4110823|128239|F|9483.61|1992-01-05|3-MEDIUM|Clerk#000000510|0|odolites. bold pearls across the ironic foxes use against the even r,,,
4112519|125687|F|224139.90|1992-01-05|2-HIGH|Clerk#000000679|0|iously regular requests. packages are,,,
4127872|127112|F|251506.21|1992-01-05|2-HIGH|Clerk#000000394|0|y final deposits doubt slyly against the slyly final requests.,,,
4147651|47602|F|51857.70|1992-01-05|2-HIGH|Clerk#000000430|0|ess, regular packages haggle slyly above the carefully ironic packages. ac,,
4185124|127886|F|178777.63|1992-01-05|4-NOT SPECIFIED|Clerk#000000163|0|regular ideas after the bold, final packages haggle according to the Tiresi,,
4192864|7453|F|144966.58|1992-01-05|5-LOW|Clerk#000000136|0|ckages. slyly blithe accoun,,,
4196771|92755|F|188936.72|1992-01-05|1-URGENT|Clerk#000000062|0|: furiously regular instructions b,,,
